"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
253,211,"ZAF","South Africa",6,"Mpumalanga",253,"Middelburg","Magisterial District","Magisterial District",NA,NA
254,211,"ZAF","South Africa",6,"Mpumalanga",254,"Mkobola","Magisterial District","Magisterial District",NA,NA
255,211,"ZAF","South Africa",6,"Mpumalanga",255,"Moretele","Magisterial District","Magisterial District",NA,NA
256,211,"ZAF","South Africa",6,"Mpumalanga",256,"Moutse","Magisterial District","Magisterial District",NA,NA
257,211,"ZAF","South Africa",6,"Mpumalanga",257,"Nelspruit","Magisterial District","Magisterial District",NA,NA
258,211,"ZAF","South Africa",6,"Mpumalanga",258,"Nkomazi","Magisterial District","Magisterial District",NA,NA
259,211,"ZAF","South Africa",6,"Mpumalanga",259,"Nsikazi","Magisterial District","Magisterial District",NA,NA
260,211,"ZAF","South Africa",6,"Mpumalanga",260,"Pelgrimsrus","Magisterial District","Magisterial District",NA,NA
261,211,"ZAF","South Africa",6,"Mpumalanga",261,"Piet Retief","Magisterial District","Magisterial District",NA,NA
262,211,"ZAF","South Africa",6,"Mpumalanga",262,"Standerton","Magisterial District","Magisterial District",NA,NA
263,211,"ZAF","South Africa",6,"Mpumalanga",263,"Volksrust","Magisterial District","Magisterial District",NA,NA
264,211,"ZAF","South Africa",6,"Mpumalanga",264,"Wakkerstroom","Magisterial District","Magisterial District",NA,NA
265,211,"ZAF","South Africa",6,"Mpumalanga",265,"Waterval-Boven","Magisterial District","Magisterial District",NA,NA
266,211,"ZAF","South Africa",6,"Mpumalanga",266,"Witbank","Magisterial District","Magisterial District",NA,NA
267,211,"ZAF","South Africa",6,"Mpumalanga",267,"Witrivier","Magisterial District","Magisterial District",NA,NA
268,211,"ZAF","South Africa",7,"North West",268,"Brits","Magisterial District","Magisterial District",NA,NA
269,211,"ZAF","South Africa",7,"North West",269,"Christiana","Magisterial District","Magisterial District",NA,NA
270,211,"ZAF","South Africa",7,"North West",270,"Delareyville","Magisterial District","Magisterial District",NA,NA
271,211,"ZAF","South Africa",7,"North West",271,"Ga-Rankuwa","Magisterial District","Magisterial District",NA,NA
272,211,"ZAF","South Africa",7,"North West",272,"Huhudi","Magisterial District","Magisterial District",NA,NA
273,211,"ZAF","South Africa",7,"North West",273,"Klerksdorp","Magisterial District","Magisterial District",NA,NA
274,211,"ZAF","South Africa",7,"North West",274,"Kudumane","Magisterial District","Magisterial District",NA,NA
275,211,"ZAF","South Africa",7,"North West",275,"Lichtenburg","Magisterial District","Magisterial District",NA,NA
276,211,"ZAF","South Africa",7,"North West",276,"Madikwe","Magisterial District","Magisterial District",NA,NA
277,211,"ZAF","South Africa",7,"North West",277,"Mankwe","Magisterial District","Magisterial District",NA,NA
278,211,"ZAF","South Africa",7,"North West",278,"Mmabatho","Magisterial District","Magisterial District",NA,NA
279,211,"ZAF","South Africa",7,"North West",279,"Phokwani","Magisterial District","Magisterial District",NA,NA
280,211,"ZAF","South Africa",7,"North West",280,"Potchefstroom","Magisterial District","Magisterial District",NA,NA
281,211,"ZAF","South Africa",7,"North West",281,"Rustenburg","Magisterial District","Magisterial District",NA,NA
282,211,"ZAF","South Africa",7,"North West",282,"Schweizer-Reneke","Magisterial District","Magisterial District",NA,NA
283,211,"ZAF","South Africa",7,"North West",283,"Temba","Magisterial District","Magisterial District",NA,NA
284,211,"ZAF","South Africa",7,"North West",284,"Ventersdorp","Magisterial District","Magisterial District",NA,NA
285,211,"ZAF","South Africa",7,"North West",285,"Vryburg","Magisterial District","Magisterial District",NA,NA
286,211,"ZAF","South Africa",7,"North West",286,"Wolmaransstad","Magisterial District","Magisterial District",NA,NA
287,211,"ZAF","South Africa",8,"Northern Cape",287,"Barkly West","Magisterial District","Magisterial District",NA,NA
288,211,"ZAF","South Africa",8,"Northern Cape",288,"Britstown","Magisterial District","Magisterial District",NA,NA
289,211,"ZAF","South Africa",8,"Northern Cape",289,"Calvinia","Magisterial District","Magisterial District",NA,NA
290,211,"ZAF","South Africa",8,"Northern Cape",290,"Carnarvon","Magisterial District","Magisterial District",NA,NA
291,211,"ZAF","South Africa",8,"Northern Cape",291,"Colesberg","Magisterial District","Magisterial District",NA,NA
292,211,"ZAF","South Africa",8,"Northern Cape",292,"De Aar","Magisterial District","Magisterial District",NA,NA
293,211,"ZAF","South Africa",8,"Northern Cape",293,"Fraserburg","Magisterial District","Magisterial District",NA,NA
294,211,"ZAF","South Africa",8,"Northern Cape",294,"Gordonia","Magisterial District","Magisterial District",NA,NA
295,211,"ZAF","South Africa",8,"Northern Cape",295,"Hanover","Magisterial District","Magisterial District",NA,NA
296,211,"ZAF","South Africa",8,"Northern Cape",296,"Hartswater","Magisterial District","Magisterial District",NA,NA
297,211,"ZAF","South Africa",8,"Northern Cape",297,"Hay","Magisterial District","Magisterial District",NA,NA
298,211,"ZAF","South Africa",8,"Northern Cape",298,"Herbert","Magisterial District","Magisterial District",NA,NA
299,211,"ZAF","South Africa",8,"Northern Cape",299,"Hopetown","Magisterial District","Magisterial District",NA,NA
300,211,"ZAF","South Africa",8,"Northern Cape",300,"Kenhardt","Magisterial District","Magisterial District",NA,NA
301,211,"ZAF","South Africa",8,"Northern Cape",301,"Kimberley","Magisterial District","Magisterial District",NA,NA
302,211,"ZAF","South Africa",8,"Northern Cape",302,"Kuruman","Magisterial District","Magisterial District",NA,NA
303,211,"ZAF","South Africa",8,"Northern Cape",303,"Namakwaland","Magisterial District","Magisterial District",NA,NA
304,211,"ZAF","South Africa",8,"Northern Cape",304,"Noupoort","Magisterial District","Magisterial District",NA,NA
305,211,"ZAF","South Africa",8,"Northern Cape",305,"Philipstown","Magisterial District","Magisterial District",NA,NA
306,211,"ZAF","South Africa",8,"Northern Cape",306,"Postmasburg","Magisterial District","Magisterial District",NA,NA
307,211,"ZAF","South Africa",8,"Northern Cape",307,"Prieska","Magisterial District","Magisterial District",NA,NA
308,211,"ZAF","South Africa",8,"Northern Cape",308,"Richmond","Magisterial District","Magisterial District",NA,NA
309,211,"ZAF","South Africa",8,"Northern Cape",309,"Sutherland","Magisterial District","Magisterial District",NA,NA
310,211,"ZAF","South Africa",8,"Northern Cape",310,"Victoria-West","Magisterial District","Magisterial District",NA,NA
311,211,"ZAF","South Africa",8,"Northern Cape",311,"Warrenton","Magisterial District","Magisterial District",NA,NA
312,211,"ZAF","South Africa",8,"Northern Cape",312,"Williston","Magisterial District","Magisterial District",NA,NA
313,211,"ZAF","South Africa",9,"Western Cape (isolated islands)",313,"Prince Edward Islands","Uninhabited islands",NA,NA,NA
314,211,"ZAF","South Africa",10,"Western Cape",314,"Beaufort West","Magisterial District","Magisterial District",NA,NA
315,211,"ZAF","South Africa",10,"Western Cape",315,"Bellville","Magisterial District","Magisterial District",NA,NA
316,211,"ZAF","South Africa",10,"Western Cape",316,"Bredasdorp","Magisterial District","Magisterial District",NA,NA
317,211,"ZAF","South Africa",10,"Western Cape",317,"Caledon","Magisterial District","Magisterial District",NA,NA
318,211,"ZAF","South Africa",10,"Western Cape",318,"Calitzdorp","Magisterial District","Magisterial District",NA,NA
319,211,"ZAF","South Africa",10,"Western Cape",319,"Cape","Magisterial District","Magisterial District",NA,NA
320,211,"ZAF","South Africa",10,"Western Cape",320,"Ceres","Magisterial District","Magisterial District",NA,NA
321,211,"ZAF","South Africa",10,"Western Cape",321,"Clanwilliam","Magisterial District","Magisterial District",NA,NA
322,211,"ZAF","South Africa",10,"Western Cape",322,"George","Magisterial District","Magisterial District",NA,NA
323,211,"ZAF","South Africa",10,"Western Cape",323,"Goodwood","Magisterial District","Magisterial District",NA,NA
324,211,"ZAF","South Africa",10,"Western Cape",324,"Heidelberg","Magisterial District","Magisterial District",NA,NA
325,211,"ZAF","South Africa",10,"Western Cape",325,"Hermanus","Magisterial District","Magisterial District",NA,NA
326,211,"ZAF","South Africa",10,"Western Cape",326,"Hopefield","Magisterial District","Magisterial District",NA,NA
327,211,"ZAF","South Africa",10,"Western Cape",327,"Knysna","Magisterial District","Magisterial District",NA,NA
328,211,"ZAF","South Africa",10,"Western Cape",328,"Kuils River","Magisterial District","Magisterial District",NA,NA
329,211,"ZAF","South Africa",10,"Western Cape",329,"Ladismith","Magisterial District","Magisterial District",NA,NA
330,211,"ZAF","South Africa",10,"Western Cape",330,"Laingsburg","Magisterial District","Magisterial District",NA,NA
331,211,"ZAF","South Africa",10,"Western Cape",331,"Malmesbury","Magisterial District","Magisterial District",NA,NA
332,211,"ZAF","South Africa",10,"Western Cape",332,"Mitchells Plain","Magisterial District","Magisterial District",NA,NA
333,211,"ZAF","South Africa",10,"Western Cape",333,"Montagu","Magisterial District","Magisterial District",NA,NA
334,211,"ZAF","South Africa",10,"Western Cape",334,"Moorreesburg","Magisterial District","Magisterial District",NA,NA
335,211,"ZAF","South Africa",10,"Western Cape",335,"Mossel","Magisterial District","Magisterial District",NA,NA
336,211,"ZAF","South Africa",10,"Western Cape",336,"Murraysburg","Magisterial District","Magisterial District",NA,NA
337,211,"ZAF","South Africa",10,"Western Cape",337,"Oudtshoorn","Magisterial District","Magisterial District",NA,NA
338,211,"ZAF","South Africa",10,"Western Cape",338,"Paarl","Magisterial District","Magisterial District",NA,NA
339,211,"ZAF","South Africa",10,"Western Cape",339,"Piketberg","Magisterial District","Magisterial District",NA,NA
340,211,"ZAF","South Africa",10,"Western Cape",340,"Prince Albert","Magisterial District","Magisterial District",NA,NA
341,211,"ZAF","South Africa",10,"Western Cape",341,"Riversdal","Magisterial District","Magisterial District",NA,NA
342,211,"ZAF","South Africa",10,"Western Cape",342,"Robertson","Magisterial District","Magisterial District",NA,NA
343,211,"ZAF","South Africa",10,"Western Cape",343,"Simon Town","Magisterial District","Magisterial District",NA,NA
344,211,"ZAF","South Africa",10,"Western Cape",344,"Somerset West","Magisterial District","Magisterial District",NA,NA
345,211,"ZAF","South Africa",10,"Western Cape",345,"Stellenbosch","Magisterial District","Magisterial District",NA,NA
346,211,"ZAF","South Africa",10,"Western Cape",346,"Strand","Magisterial District","Magisterial District",NA,NA
347,211,"ZAF","South Africa",10,"Western Cape",347,"Swellendam","Magisterial District","Magisterial District",NA,NA
348,211,"ZAF","South Africa",10,"Western Cape",348,"Tulbagh","Magisterial District","Magisterial District",NA,NA
349,211,"ZAF","South Africa",10,"Western Cape",349,"Uniondale","Magisterial District","Magisterial District",NA,NA
350,211,"ZAF","South Africa",10,"Western Cape",350,"Van Rhynsdorp","Magisterial District","Magisterial District",NA,NA
351,211,"ZAF","South Africa",10,"Western Cape",351,"Vredenburg","Magisterial District","Magisterial District",NA,NA
352,211,"ZAF","South Africa",10,"Western Cape",352,"Vredendal","Magisterial District","Magisterial District",NA,NA
353,211,"ZAF","South Africa",10,"Western Cape",353,"Wellington","Magisterial District","Magisterial District",NA,NA
354,211,"ZAF","South Africa",10,"Western Cape",354,"Worcester","Magisterial District","Magisterial District",NA,NA
355,211,"ZAF","South Africa",10,"Western Cape",355,"Wynberg","Magisterial District","Magisterial District",NA,NA
